Nombre de la imagen	Clasificación generada	Clasificación real
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-602_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-126_80-90.png	box	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-236_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-88_80-90.png	circ	circ
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-116_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-344_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1280_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1495_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-985_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-264_80-90.png	box	box
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-86_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-341_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-308_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-263_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-435_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-342_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-685_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1279_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-21_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-574_80-90.png	cross	cross
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-483_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-23_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-794_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-38_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-717_80-90.png	circ	circ
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-35_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1099_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-258_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-617_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-82_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-37_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1591_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-476_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-666_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-506_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-530_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-1152_80-90.png	box	cross
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-77_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-425_80-90.png	cross	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-709_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-777_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-51_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-243_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-561_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1154_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-674_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-855_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-736_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-39_80-90.png	box	box
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-266_80-90.png	box	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-980_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-902_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-805_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-224_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-883_80-90.png	box	box
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-537_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-436_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-436_80-90.png	circ	circ
processed512/box_01_freq_reflect_58de4335-0ee6-11ef-b863-047c16a08772_0-1_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-350_80-90.png	cross	cross
processed512/box_01_freq_reflect_967f6d73-0e1b-11ef-bd76-047c16a08772_0-73_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-876_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-199_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-752_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-956_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-242_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-3_80-90.png	cross	cross
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-83_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-64_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-13_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-129_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-128_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-843_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-903_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-517_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-373_80-90.png	circ	circ
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-438_80-90.png	box	cross
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-238_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-930_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-229_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-302_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-10_80-90.png	box	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-92_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-244_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-196_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-941_80-90.png	box	box
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-59_80-90.png	cross	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-182_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-538_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-53_80-90.png	box	box
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-587_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-231_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-423_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-609_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-121_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-129_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-727_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-40_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-146_80-90.png	cross	box
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-342_80-90.png	cross	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-788_80-90.png	box	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-247_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-281_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-518_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-709_80-90.png	box	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-969_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-129_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-415_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1148_80-90.png	circ	circ
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-557_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-273_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1374_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-158_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-218_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-385_80-90.png	box	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-366_80-90.png	box	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-812_80-90.png	cross	cross
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-455_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1533_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1278_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-661_80-90.png	box	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-429_80-90.png	cross	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-502_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-144_80-90.png	cross	cross
processed512/cross_01_freq_reflect_a03ae6f6-bc71-11ee-aef0-047c16a08772_0-29_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-795_80-90.png	cross	cross
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-175_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-295_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-131_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-219_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-565_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-781_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-119_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-149_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-383_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-158_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-245_80-90.png	circ	circ
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-110_80-90.png	cross	box
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-234_80-90.png	cross	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-919_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-605_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-712_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-703_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-62_80-90.png	box	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-559_80-90.png	box	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-508_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-1043_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-580_80-90.png	box	box
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-373_80-90.png	box	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-999_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-476_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-444_80-90.png	box	box
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-234_80-90.png	cross	box
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-199_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-916_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-577_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-259_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-895_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-861_80-90.png	cross	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-455_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-247_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-461_80-90.png	circ	circ
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-88_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-374_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-433_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-663_80-90.png	cross	cross
processed512/box_01_freq_reflect_58de4335-0ee6-11ef-b863-047c16a08772_0-5_80-90.png	box	box
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-192_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-3_80-90.png	circ	circ
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-118_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-550_80-90.png	circ	circ
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-31_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-192_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-845_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-661_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-252_80-90.png	cross	cross
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-296_80-90.png	box	box
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-181_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1172_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-438_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-980_80-90.png	box	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-135_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-190_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-561_80-90.png	box	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-58_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-496_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-319_80-90.png	box	box
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-156_80-90.png	cross	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-686_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-53_80-90.png	circ	circ
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-462_80-90.png	box	box
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-114_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-536_80-90.png	box	box
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-125_80-90.png	circ	circ
processed512/box_01_freq_reflect_c49e201f-ae96-11ee-88f3-047c16a08772_0-127_80-90.png	cross	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-137_80-90.png	cross	cross
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-244_80-90.png	cross	cross
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-101_80-90.png	cross	cross
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-8_80-90.png	box	box
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-566_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-660_80-90.png	box	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-337_80-90.png	box	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-372_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-97_80-90.png	box	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-73_80-90.png	box	box
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-639_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-876_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-165_80-90.png	cross	cross
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-199_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-673_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-939_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-512_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-14_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-534_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-524_80-90.png	cross	cross
